Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Color,Price,Phone
12043,3/15/2023,Bryant,Male,1150000,Saab-Belle Dodge,Toyota,Corolla,Red,14001,6040522
12044,3/15/2023,Bryce,Male,351000,Scrivener Performance Engineering,Mitsubishi,Diamante,Black,22001,8360352
12045,3/15/2023,Byron,Female,395000,Star Enterprises Inc,Mercedes-B,SLK,Red,19001,8396229
12046,3/15/2023,Caleb,Male,1150000,Suburban Ford,Audi,A6,Pale White,24000,7700573
12047,3/15/2023,Cameron,Male,13500,Tri-State Mack Inc,Volvo,S40,Pale White,17000,7112776
12048,3/15/2023,Wilson,Male,13500,Suburban Ford,Oldsmobile,Cutlass,Pale White,41000,7949364
12049,3/15/2023,Winston,Male,13500,Tri-State Mack Inc,BMW,528i,Pale White,14000,7459899
12050,3/15/2023,Sebastian,Female,1500000,Motor Vehicle Branch Office,Cadillac,Seville,Black,44000,6010256
12051,3/15/2023,Zachary,Male,13500,Buddy Storbeck's Diesel Service Inc,Lincoln,Continental,Black,42000,6667352
12052,3/15/2023,Zain,Male,956000,C & M Motors Inc,Plymouth,Voyager,Red,20000,6998270
12053,3/15/2023,Zayan,Male,620000,Capitol KIA,Hyundai,Sonata,Red,21000,7286933
12054,3/15/2023,Aaron,Male,605000,Chrysler of Tri-Cities,Oldsmobile,Cutlass,Pale White,46000,7767789
12055,3/15/2023,Elise,Male,1751000,C & M Motors Inc,BMW,528i,Pale White,62100,8542330
12056,3/15/2023,Elisheva,Male,1857000,Capitol KIA,Porsche,Carrera Cabrio,Black,22700,7036246
12057,3/15/2023,Eliza,Male,375000,Chrysler of Tri-Cities,Mercedes-B,E-Class,Pale White,31000,6071327
12058,3/15/2023,Elizabeth,Female,13500,Chrysler Plymouth,Ford,Expedition,Red,22000,6155456
12059,3/15/2023,Ella,Male,720000,Classic Chevy,Mercedes-B,S-Class,Pale White,10000,8576626
12060,3/15/2023,Elle,Male,1500000,Clay Johnson Auto Sales,Saturn,SW,Red,25000,7987542
12061,3/15/2023,Elliana,Female,13500,Diehl Motor CO Inc,Chevrolet,Cavalier,Pale White,20000,6471678
12062,3/15/2023,Tiffany,Female,2350000,Chrysler of Tri-Cities,BMW,528i,Black,21000,8190094
12063,3/15/2023,Baptiste,Female,885000,Scrivener Performance Engineering,Infiniti,I30,Pale White,51001,7996351
12064,3/15/2023,Vanessa,Male,707500,Classic Chevy,Jeep,Grand Cherokee,Red,21500,7617641
12065,3/15/2023,Maxent,Female,13500,Suburban Ford,Ford,Focus,Red,17001,7030626
12066,3/15/2023,Victoria,Male,1410000,Diehl Motor CO Inc,Hyundai,Accent,Black,18000,6303415
12067,3/15/2023,Vivian,Male,13500,Enterprise Rent A Car,Chrysler,LHS,Pale White,20000,8410537
12068,3/15/2023,Wendy,Male,732000,Gartner Buick Hyundai Saab,Toyota,4Runner,Black,25000,6099246
12069,3/15/2023,Emy,Male,501000,Race Car Help,Chevrolet,Corvette,Red,45001,7682217
12070,3/15/2023,Mael,Male,880000,Ryder Truck Rental and Leasing,Toyota,Corolla,Red,41001,7293135
12071,3/15/2023,Kevin,Male,890000,Saab-Belle Dodge,Volkswagen,Passat,Red,13001,7612352
12072,3/15/2023,Ilona,Female,646000,Scrivener Performance Engineering,Volkswagen,Cabrio,Pale White,17001,6510661
12073,3/15/2023,Zoe,Male,13500,Star Enterprises Inc,Chrysler,Sebring Coupe,Pale White,46001,6115907
12074,3/15/2023,Matthis,Female,13500,Suburban Ford,Ford,Windstar,Pale White,19001,8611753
12075,3/15/2023,Maxime,Male,1500000,Tri-State Mack Inc,Volkswagen,Jetta,Red,33001,7475755
12076,3/17/2023,Carlos,Female,1600000,U-Haul CO,Infiniti,I30,Black,21000,7724998
12077,3/17/2023,Carmelo,Male,598000,Progressive Shippers Cooperative Association No,Dodge,Ram Van,Black,60000,6609212
12078,3/17/2023,Cesar,Male,497000,Rabun Used Car Sales,Volkswagen,Cabrio,Black,16000,7194676
12079,3/17/2023,Abigail,Male,403000,Progressive Shippers Cooperative Association No,Volvo,S40,Red,17000,7807974
12080,3/17/2023,Ada,Male,440000,Rabun Used Car Sales,Mitsubishi,Montero,Black,16000,6487488
12081,3/17/2023,Aisha,Male,816000,Race Car Help,Chrysler,Sebring Coupe,Red,21000,7381472
12082,3/17/2023,Aiza,Male,1585000,Ryder Truck Rental and Leasing,BMW,328i,Red,21500,8906108
12083,3/17/2023,Abdoulaye,Male,740000,Chrysler Plymouth,Chrysler,LHS,Black,51000,8278127
12084,3/17/2023,Abraham,Male,990000,Classic Chevy,Audi,A6,Pale White,13000,8789873
12085,3/17/2023,Adam,Male,950000,Clay Johnson Auto Sales,Chrysler,Sebring Coupe,Red,21000,8922961
12086,3/17/2023,Aden,Female,830000,Diehl Motor CO Inc,Ford,Mustang,Red,31000,8274950
12087,3/17/2023,Adonis,Male,13500,Enterprise Rent A Car,Volkswagen,Passat,Pale White,12000,7952545
12088,3/17/2023,Adrian,Male,650000,Gartner Buick Hyundai Saab,Chrysler,LHS,Black,26000,8829820
12089,3/17/2023,Aidan,Male,752000,Hatfield Volkswagen,Lexus,LX470,Black,22000,6720331
12090,3/17/2023,Ellie,Male,2725000,Enterprise Rent A Car,Cadillac,Escalade,Pale White,38500,7734789
12091,3/17/2023,Eloise,Male,1723000,Gartner Buick Hyundai Saab,Volkswagen,Passat,Red,20300,8910371
12092,3/17/2023,Emerson,Male,529500,Hatfield Volkswagen,Acura,RL,Black,24500,6751385
12093,3/17/2023,Emilia,Male,2800000,Iceberg Rentals,Pontiac,Bonneville,Pale White,20000,8586413
12094,3/17/2023,Emily,Male,1665000,McKinney Dodge Chrysler Jeep,Mercury,Grand Marquis,Pale White,16500,8257522
12095,3/17/2023,Emma,Male,600000,Motor Vehicle Branch Office,Saturn,LW,Red,49000,6483236
12096,3/17/2023,Ariel,Female,500000,Scrivener Performance Engineering,Chevrolet,Malibu,Red,82000,6590075
12097,3/17/2023,Naomi,Male,952000,Buddy Storbeck's Diesel Service Inc,Nissan,Pathfinder,Red,21001,8654672
12098,3/17/2023,Xin,Male,1565000,Iceberg Rentals,Ford,Mustang,Pale White,22500,8992874
12099,3/17/2023,Alexandre,Male,645000,Hatfield Volkswagen,Lexus,ES300,Black,34001,7533625
12100,3/17/2023,Antoine,Male,1600000,Iceberg Rentals,Volkswagen,Beetle,Red,21001,7582342
12101,3/17/2023,Zainab,Male,13500,Nebo Chevrolet,Cadillac,DeVille,Red,69000,7903805
12102,3/17/2023,Zara,Male,730000,New Castle Ford Lincoln Mercury,Mercury,Cougar,Black,26001,7139911
12103,3/17/2023,Zoe,Female,13500,Pars Auto Sales,Dodge,Dakota,Pale White,21001,6580288
12104,3/17/2023,Luigi,Male,1810000,U-Haul CO,Honda,Odyssey,Pale White,54001,8136788
12105,3/17/2023,Maeva,Male,2900000,Progressive Shippers Cooperative Association No,Mercury,Cougar,Black,33001,8123067
12106,3/17/2023,Brandon,Male,13500,Motor Vehicle Branch Office,Honda,Passport,Pale White,27000,6233800
12107,3/17/2023,Julian,Male,1268000,Race Car Help,Nissan,Quest,Black,12801,6287740
12108,3/17/2023,Bouzeau Flavie,Male,1250000,Ryder Truck Rental and Leasing,Dodge,Stratus,Red,25001,6653418
12109,3/17/2023,Lea,Male,1128000,Saab-Belle Dodge,Toyota,Camry,Black,34801,6871367
12110,3/17/2023,Matheo,Male,2260000,Scrivener Performance Engineering,Mercury,Villager,Pale White,14001,6488354
12111,3/18/2023,Aleena,Male,970000,Saab-Belle Dodge,Chevrolet,Metro,Red,37000,6440669
12112,3/18/2023,Alexa,Female,490000,Scrivener Performance Engineering,Nissan,Frontier,Pale White,20000,8103359
12113,3/18/2023,Aiden,Male,541000,Iceberg Rentals,Mitsubishi,3000GT,Red,19000,6245254
12114,3/18/2023,Alex,Male,13500,McKinney Dodge Chrysler Jeep,Ford,Taurus,Black,43000,8942162
12115,3/18/2023,Ester,Male,1420000,New Castle Ford Lincoln Mercury,Pontiac,Sunfire,Red,43000,7319361
12116,3/18/2023,Brooklyn,Male,1000000,Motor Vehicle Branch Office,Mercedes-B,M-Class,Pale White,41000,6860282
12117,3/18/2023,Gaetan,Male,871000,Nebo Chevrolet,Subaru,Forester,Red,17001,7695404
12118,3/18/2023,Clarisse,Male,1230000,Pars Auto Sales,Volkswagen,Golf,Pale White,17001,6014995
12119,3/18/2023,Margaux,Male,13500,Star Enterprises Inc,Chevrolet,Metro,Pale White,13001,6775899
12120,3/18/2023,Maiwenn,Male,13500,Suburban Ford,Saab,05-Sep,Pale White,28001,6077336
12121,3/19/2023,Alexandra,Male,851000,Star Enterprises Inc,Ford,Expedition,Black,10000,7537592
12122,3/19/2023,Alice,Male,1300000,Suburban Ford,Toyota,Land Cruiser,Black,21000,8815323
12123,3/19/2023,Alina,Male,1110000,Tri-State Mack Inc,Subaru,Forester,Red,17000,6433490
12124,3/19/2023,Alisha,Male,1235000,U-Haul CO,Ford,F-Series,Red,13500,6331868
12125,3/19/2023,Aliyah,Female,930000,Buddy Storbeck's Diesel Service Inc,Acura,RL,Black,18000,8220068
12126,3/19/2023,Alexander,Male,1307500,Motor Vehicle Branch Office,Chrysler,300M,Red,16750,7807645
12127,3/19/2023,Edward,Male,1230000,Capitol KIA,Audi,A4,Black,27000,8518359
12128,3/19/2023,Amadou,Male,1050000,New Castle Ford Lincoln Mercury,Saturn,SW,Red,25000,8910602
12129,3/19/2023,Amar'E,Male,1800000,Pars Auto Sales,Chevrolet,Cavalier,Pale White,20000,6161854
12130,3/19/2023,Amare,Male,1550000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,TL,Red,24000,6528051
12131,3/19/2023,Brucha,Female,600000,Nebo Chevrolet,Mitsubishi,Montero Sport,Black,45000,8776089
12132,3/19/2023,Etty,Female,1275000,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Pale White,14501,7062796
12133,3/19/2023,Eva,Male,1550000,Rabun Used Car Sales,Acura,TL,Red,29001,7362839
12134,3/19/2023,Eve,Male,13500,Race Car Help,Mercury,Grand Marquis,Red,71001,8443244
12135,3/19/2023,Evelyn,Male,13500,Ryder Truck Rental and Leasing,Lexus,GS300,Red,17001,7218063
12136,3/19/2023,Addison,Male,1500000,Rabun Used Car Sales,Chevrolet,Impala,Red,22001,7989323
12137,3/19/2023,Aicha,Male,1750000,Race Car Help,Toyota,RAV4,Black,28001,6027162
12138,3/19/2023,Aisha,Male,1100000,Ryder Truck Rental and Leasing,Honda,Accord,Black,43001,6846142
12139,3/19/2023,Aissatou,Male,1290000,Saab-Belle Dodge,Volvo,C70,Black,18001,6836640
12140,3/19/2023,Alana,Male,1440000,Scrivener Performance Engineering,Chevrolet,Monte Carlo,Red,21001,8331845
12141,3/19/2023,Grange,Male,1280000,Tri-State Mack Inc,Mercedes-B,SLK230,Pale White,14001,8384307
12142,3/19/2023,Adrien,Male,578000,U-Haul CO,Nissan,Xterra,Red,31001,6713375
12143,3/19/2023,Elie,Male,2201000,Buddy Storbeck's Diesel Service Inc,Ford,Crown Victoria,Red,29101,6796400
12144,3/19/2023,Noemie,Female,625250,C & M Motors Inc,Lexus,LS400,Red,25251,6444805
12145,3/19/2023,Audeline,Male,2800000,Capitol KIA,Mercedes-B,CL500,Red,29001,7446135
12146,3/20/2023,Allison,Male,1505000,C & M Motors Inc,Mercury,Villager,Pale White,14500,6960544
12147,3/20/2023,Alyssa,Female,790000,Capitol KIA,Mercedes-B,CL500,Red,29000,8822962
12148,3/20/2023,Amanda,Male,1303000,Chrysler of Tri-Cities,Chevrolet,Metro,Pale White,13300,8743725
12149,3/20/2023,Amber,Male,1336000,Chrysler Plymouth,Chevrolet,Lumina,Black,42600,7427078
12150,3/20/2023,Amelia,Male,880000,Classic Chevy,Lexus,LS400,Black,69000,7524486
12151,3/20/2023,Amy,Male,980000,Clay Johnson Auto Sales,Oldsmobile,Silhouette,Pale White,14000,8798675
12152,3/20/2023,Angel,Male,975000,Diehl Motor CO Inc,Mercedes-B,SLK,Pale White,57000,7863453
12153,3/20/2023,Amari,Male,1211000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Black,22100,7701322
12154,3/20/2023,Amir,Male,13500,Rabun Used Car Sales,Jeep,Cherokee,Red,14000,6327720
12155,3/20/2023,Andre,Male,970000,Race Car Help,Ford,Explorer,Red,41000,7871627
12156,3/20/2023,Andrew,Male,1453000,Ryder Truck Rental and Leasing,Chevrolet,Cavalier,Red,20300,8483420
12157,3/20/2023,Anthony,Female,650000,Saab-Belle Dodge,Ford,Windstar,Pale White,19000,6396653
12158,3/20/2023,Antonio,Male,1610000,Scrivener Performance Engineering,Cadillac,DeVille,Red,69000,7169596
12159,3/20/2023,Ashton,Male,13500,Star Enterprises Inc,Mitsubishi,Diamante,Red,19000,7293050
12160,3/20/2023,Faiga,Male,420000,Saab-Belle Dodge,Chrysler,300M,Pale White,22001,6610135
12161,3/20/2023,Caitlin,Male,905000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,M-Class,Black,18000,8874603
12162,3/20/2023,Finley,Male,2100000,Star Enterprises Inc,Oldsmobile,Bravada,Red,19001,7047210
12163,3/20/2023,Fiona,Male,2410000,Suburban Ford,Toyota,RAV4,Pale White,27001,7411135
12164,3/20/2023,Fradel,Male,13500,Tri-State Mack Inc,Chevrolet,Camaro,Red,24001,6401997
12165,3/20/2023,Fraidy,Male,13500,U-Haul CO,Porsche,Carrera Cabrio,Pale White,32001,6595703
12166,3/20/2023,Francesca,Male,13500,Progressive Shippers Cooperative Association No,Jeep,Cherokee,Pale White,36001,7066835
12167,3/20/2023,Alexis,Male,2560000,Star Enterprises Inc,Porsche,Carrera Cabrio,Pale White,18001,7629782
12168,3/20/2023,Alicia,Male,2600000,Suburban Ford,Jeep,Wrangler,Red,19001,6206430
12169,3/20/2023,Matias,Female,520000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Passport,Black,26001,7778617
12170,3/20/2023,Alyssa,Male,3280000,U-Haul CO,Lexus,LS400,Black,22001,6705446
12171,3/20/2023,Rodrigue,Male,1190000,Progressive Shippers Cooperative Association No,Volkswagen,Beetle,Red,21001,8542310
12172,3/20/2023,Amani,Female,3000000,Rabun Used Car Sales,Mercedes-B,S-Class,Red,14001,7592381
12173,3/20/2023,Amaya,Male,730000,Race Car Help,Mercury,Sable,Red,61001,6157899
12174,3/20/2023,Lorianna,Male,916500,Chrysler of Tri-Cities,Lexus,GS400,Black,12501,8332606
12175,3/20/2023,Bryan,Male,415000,New Castle Ford Lincoln Mercury,Infiniti,I30,Pale White,51000,7918481
12176,3/20/2023,Serena,Male,1055000,Classic Chevy,Mitsubishi,Diamante,Red,19501,7522638
12177,3/20/2023,Cybelia,Female,676500,Clay Johnson Auto Sales,Pontiac,Bonneville,Red,19501,6323671
12178,3/20/2023,Matheo,Male,1320000,Diehl Motor CO Inc,Mitsubishi,Diamante,Pale White,21001,6600259
12179,3/20/2023,Julie,Female,721000,Enterprise Rent A Car,Nissan,Frontier,Pale White,20001,6206073
12180,3/20/2023,Danny,Male,13500,Suburban Ford,Ford,Ranger,Black,61000,7272919
12181,3/21/2023,Angela,Male,1127000,Enterprise Rent A Car,Audi,A6,Pale White,13700,6199034
12182,3/21/2023,Angelina,Male,990000,Gartner Buick Hyundai Saab,Chrysler,LHS,Red,16000,8725275
12183,3/21/2023,Angie,Male,1401000,Hatfield Volkswagen,BMW,528i,Red,25100,6211824
12184,3/21/2023,Anika,Male,13500,Iceberg Rentals,Volkswagen,Passat,Black,21000,8086310
12185,3/21/2023,Anna,Male,1340000,McKinney Dodge Chrysler Jeep,Volkswagen,GTI,Pale White,28000,8929721
12186,3/21/2023,Austin,Male,1150000,Suburban Ford,Lexus,LS400,Pale White,46000,8077799
12187,3/21/2023,Hunter,Male,900000,Motor Vehicle Branch Office,Volkswagen,Beetle,Red,21000,6197433
12188,3/21/2023,Lev,Male,1017500,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Pale White,21750,7101839
12189,3/21/2023,Lipa,Male,550000,Suburban Ford,Cadillac,Seville,Pale White,22000,6686506
12190,3/21/2023,Logan,Male,690000,Tri-State Mack Inc,Porsche,Carrera Coupe,Red,22000,6390972
12191,3/21/2023,Cameron,Male,1151000,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,Red,21100,7454824
12192,3/21/2023,Gabriela,Male,13500,Race Car Help,Buick,Regal,Black,19001,6575136
12193,3/21/2023,Caroline,Female,805000,Rabun Used Car Sales,Infiniti,I30,Red,22001,8773786
12194,3/21/2023,Gabrielle,Male,13500,Saab-Belle Dodge,Mercury,Grand Marquis,Black,19000,6311164
12195,3/21/2023,Gemma,Male,390000,Scrivener Performance Engineering,Ford,Crown Victoria,Red,29000,8698859
12196,3/21/2023,Amber,Male,13500,Ryder Truck Rental and Leasing,Dodge,Ram Van,Red,31000,7307785
12197,3/21/2023,Arthur,Male,13500,Classic Chevy,Mercury,Mountaineer,Red,21000,7712402
12198,3/21/2023,Amina,Male,13500,Scrivener Performance Engineering,Dodge,Durango,Red,31000,6155274
12199,3/21/2023,Aminata,Female,2003000,Star Enterprises Inc,Ford,Escort,Black,11300,8800331
12200,3/21/2023,Amira,Male,1211000,Suburban Ford,Ford,Escort,Black,12100,8117088
12201,3/21/2023,Ahmed,Female,1026000,Hatfield Volkswagen,Acura,RL,Red,17601,7905792
12202,3/21/2023,Lana,Female,515000,Iceberg Rentals,Chrysler,LHS,Black,26001,7344305
12203,3/21/2023,Romain,Male,880000,McKinney Dodge Chrysler Jeep,Lincoln,Continental,Black,18001,8444617
12204,3/21/2023,Matteo,Female,273000,Motor Vehicle Branch Office,Nissan,Xterra,Black,9001,8127783
12205,3/21/2023,Derek,Male,1740000,Progressive Shippers Cooperative Association No,Mercedes-B,M-Class,Black,18000,8879693
12206,3/22/2023,Annabelle,Male,13500,Motor Vehicle Branch Office,Plymouth,Neon,Black,9000,8952973
12207,3/22/2023,Annie,Male,1225000,Nebo Chevrolet,Chevrolet,Impala,Pale White,14500,8901698
12208,3/22/2023,Reuben,Male,575000,U-Haul CO,Ford,Focus,Black,49000,8458368
12209,3/22/2023,Bradley,Male,1190000,Ryder Truck Rental and Leasing,Mercury,Sable,Pale White,26000,8726155
12210,3/22/2023,Genevieve,Male,3365000,Star Enterprises Inc,Oldsmobile,Cutlass,Pale White,46500,8090039
12211,3/22/2023,Chany,Male,940000,Suburban Ford,Subaru,Forester,Red,17000,7830967
12212,3/22/2023,Amirah,Male,13500,Tri-State Mack Inc,Volkswagen,Jetta,Pale White,38000,6919516
12213,3/22/2023,Amiyah,Male,891000,U-Haul CO,Chevrolet,Cavalier,Red,20000,8193336
12214,3/22/2023,Swan,Male,13500,New Castle Ford Lincoln Mercury,Ford,F-Series,Red,13001,6169137
12215,3/22/2023,Enzo,Male,584000,Pars Auto Sales,Jeep,Grand Cherokee,Red,21001,6132157
12216,3/24/2023,Aria,Male,1490000,New Castle Ford Lincoln Mercury,Dodge,Durango,Black,19000,6015260
12217,3/24/2023,Ariana,Female,1380000,Pars Auto Sales,Oldsmobile,Bravada,Black,17000,7170509
12218,3/24/2023,Arianna,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Cougar,Black,26000,7177092
12219,3/24/2023,Arya,Male,1250000,Progressive Shippers Cooperative Association No,Jeep,Grand Cherokee,Pale White,15000,7592105
12220,3/24/2023,Brandon,Female,935000,Saab-Belle Dodge,Cadillac,Escalade,Black,34000,8720506
12221,3/24/2023,Brian,Male,503750,Scrivener Performance Engineering,Pontiac,Bonneville,Red,19750,6535342
12222,3/24/2023,Bryce,Male,962000,Star Enterprises Inc,Subaru,Outback,Pale White,19000,8489956
12223,3/24/2023,Caiden,Female,13500,Tri-State Mack Inc,Plymouth,Prowler,Red,71000,6773882
12224,3/24/2023,Gia,Male,1390000,Tri-State Mack Inc,Buick,LeSabre,Black,20000,6869384
12225,3/24/2023,Gianna,Male,1802000,U-Haul CO,Mercury,Grand Marquis,Black,9200,8387891
12226,3/24/2023,Giovanna,Female,13500,Buddy Storbeck's Diesel Service Inc,Jeep,Grand Cherokee,Pale White,15000,8837992
12227,3/24/2023,Gittel,Female,1950000,C & M Motors Inc,Mitsubishi,Diamante,Red,19000,7867611
12228,3/24/2023,Anaya,Female,3500000,Buddy Storbeck's Diesel Service Inc,Audi,A6,Pale White,42000,6042168
12229,3/24/2023,Angel,Female,4501000,C & M Motors Inc,Dodge,Durango,Pale White,27100,7641687
12230,3/24/2023,Angelina,Female,13500,Capitol KIA,Mitsubishi,3000GT,Red,19000,6141677
12231,3/24/2023,Aniya,Male,620000,Chrysler of Tri-Cities,Mercedes-B,SLK,Pale White,36000,6724885
12232,3/24/2023,Medi,Male,637000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Accord,Red,14001,6826521
12233,3/24/2023,Charlotte,Male,1820000,Progressive Shippers Cooperative Association No,BMW,328i,Black,18001,6043904
12234,3/24/2023,Romane,Female,540000,Rabun Used Car Sales,Volkswagen,Cabrio,Black,16001,8006345
12235,3/24/2023,Elina,Female,590000,Race Car Help,Pontiac,Sunfire,Black,18001,7427418
12236,3/25/2023,Ashley,Male,1002000,Rabun Used Car Sales,Infiniti,I30,Red,22200,6314951
12237,3/25/2023,Audrey,Female,950000,Race Car Help,Chevrolet,Prizm,Black,27000,6604388
12238,3/25/2023,Cairo,Male,629000,U-Haul CO,BMW,323i,Red,19000,6489087
12239,3/25/2023,Melinda,Male,13500,Ryder Truck Rental and Leasing,Mitsubishi,Montero Sport,Black,45000,8263959
12240,3/25/2023,Gitty,Male,1310000,Capitol KIA,Buick,Regal,Black,19000,6663335
12241,3/25/2023,Chavy,Male,13500,Rabun Used Car Sales,Lexus,RX300,Black,18000,8176801
12242,3/25/2023,Aniyah,Male,2600000,Chrysler Plymouth,Jeep,Wrangler,Red,19000,6469223
12243,3/25/2023,Aria,Male,13500,Classic Chevy,Volkswagen,Jetta,Pale White,27000,6669041
12244,3/25/2023,Clara,Male,13500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Pale White,15001,6575385
12245,3/25/2023,Alexis,Male,1535000,Saab-Belle Dodge,Volkswagen,GTI,Red,25501,8198835
12246,3/26/2023,Ava,Female,836000,Ryder Truck Rental and Leasing,Chrysler,300M,Pale White,22000,6021695
12247,3/26/2023,Ayesha,Male,1260000,Saab-Belle Dodge,Volvo,S40,Red,17001,7227280
12248,3/26/2023,Bella,Male,905000,Scrivener Performance Engineering,Pontiac,Bonneville,Black,36001,6751711
12249,3/26/2023,Bonnie,Male,1400000,Star Enterprises Inc,Pontiac,Sunfire,Black,18001,8657837
12250,3/26/2023,Brianna,Female,1550000,Suburban Ford,Lincoln,Continental,Black,18001,6577781
12251,3/26/2023,Camden,Male,690000,C & M Motors Inc,Hyundai,Elantra,Red,22000,7929731
12252,3/26/2023,Cameron,Male,596000,Capitol KIA,Chevrolet,Monte Carlo,Red,17000,6980639
12253,3/26/2023,Camren,Male,698000,Chrysler of Tri-Cities,Lexus,LS400,Black,39000,6891891
12254,3/26/2023,Carter,Male,13500,Chrysler Plymouth,Plymouth,Neon,Black,9000,6055572
12255,3/26/2023,Cayden,Male,13500,Classic Chevy,Lexus,LS400,Pale White,27000,8732922
12256,3/26/2023,Claire,Male,884500,Scrivener Performance Engineering,Mitsubishi,Eclipse,Black,27500,7925596
12257,3/26/2023,Goldy,Male,2000000,Classic Chevy,Cadillac,Eldorado,Black,60000,8224934
12258,3/26/2023,Grace,Male,1250000,Clay Johnson Auto Sales,Ford,Windstar,Pale White,19000,8754431
12259,3/26/2023,Greta,Male,2400000,Diehl Motor CO Inc,Mitsubishi,Diamante,Pale White,21000,8386332
12260,3/26/2023,Hadassa,Male,460000,Enterprise Rent A Car,Honda,CR-V,Red,12000,6365104
12261,3/26/2023,Ariana,Male,13500,Clay Johnson Auto Sales,Ford,Crown Victoria,Pale White,20000,8213348
12262,3/26/2023,Arianna,Female,975000,Diehl Motor CO Inc,Chrysler,LHS,Black,26000,6874189
12263,3/26/2023,Camille,Male,771000,Nebo Chevrolet,Infiniti,I30,Black,49000,6125903
12264,3/26/2023,Arielle,Male,13500,Gartner Buick Hyundai Saab,Saab,03-Sep,Black,18000,7640530
12265,3/26/2023,Ashley,Male,1420000,Hatfield Volkswagen,Honda,CR-V,Pale White,22000,8186684
